ACTIVITY,ACCELEROMETER_X,ACCELEROMETER_Y,ACCELEROMETER_Z,GRAVITY_X,GRAVITY_Y,GRAVITY_Z,LINEAR_ACCELERATION_X,LINEAR_ACCELERATION_Y,LINEAR_ACCELERATION_Z,GYROSCOPE_X,GYROSCOPE_Y,GYROSCOPE_Z,LIGHT,MAGNETIC_FIELD_X,MAGNETIC_FIELD_Y,MAGNETIC_FIELD_Z,ORIENTATION_Z_azimuth,ORIENTATION_X_pitch,ORIENTATION_Y_roll,PROXIMITY,SOUND_LEVEL,LOCATION_Latitude,LOCATION_Longitude,LOCATION_Altitude,LOCATION_Altitude-google,LOCATION_Speed,LOCATION_Accuracy,LOCATION_ORIENTATION,Satellites_in_range,Time,Date
NOTHING,0.003189,-0.20533800000000002,9.864822,-0.011723,-0.215295,9.804279,0.014975,0.011104000000000001,0.008312,-0.000153,0.0032649999999999997,-0.003311,26.0,-4.0359,-3.2593,-49.6445,135.3055,1.2635,0.0667,5,22.0071,59.998183999999995,30.360464,0,,0.0,23.21,0.0,2 / 3,745010,2020-01-11 21:54:37:346
NOTHING,0.009186,-0.211319,9.844467,-0.010416,-0.215048,9.804287,0.019652,0.004755,-0.006603,-0.000687,0.0032649999999999997,-0.003311,26.0,-3.8849,-3.5583,-48.645,141.41,1.2629,0.0619,5,17.28133,59.998183999999995,30.360464,0,,0.0,23.21,0.0,2 / 3,750011,2020-01-11 21:54:42:347
NOTHING,0.006790000000000001,-0.219696,9.838486,-0.008277,-0.215754,9.804273,0.015094,-0.0032380000000000004,0.002224,-0.000687,0.0037990000000000003,-0.003311,26.0,-4.3365,-4.8096,-47.5937,146.3034,1.26,0.0443,5,20.295379999999998,59.998183999999995,30.360464,0,,0.0,23.21,0.0,2 / 3,755011,2020-01-11 21:54:47:347
NOTHING,-0.0039829999999999996,-0.230469,9.824127,-0.012776000000000001,-0.21861,9.804205,0.008809,-0.011593000000000001,0.008005,-0.000153,0.0037990000000000003,-0.003311,26.0,-4.0359,-3.9093,-48.3948,141.2373,1.2812,0.0867,5,19.63393,59.998183999999995,30.360464,0,,0.0,23.21,0.0,2 / 3,760011,2020-01-11 21:54:52:347
NOTHING,0.009186,-0.273575,9.856444999999999,-0.00839,-0.223536,9.804099,0.017619,-0.048878,0.001438,-0.000153,0.0037990000000000003,-0.002777,26.0,-4.0863,-4.7089,-48.3444,146.2697,1.2612,0.0512,5,21.58824,59.998183999999995,30.360464,0,,0.0,23.21,0.0,2 / 3,765011,2020-01-11 21:54:57:347
NOTHING,0.011581000000000001,-0.21371500000000002,9.849258,-0.008046,-0.21431599999999998,9.804305000000001,0.019666,0.001625,-0.001864,-0.000153,0.002731,-0.003311,26.0,-3.9856,-4.9103,-48.3444,146.2233,1.2512,0.053,5,23.60335,59.998183999999995,30.360464,0,,0.0,23.21,0.0,2 / 3,770011,2020-01-11 21:55:02:347
NOTHING,0.010376,-0.21611,9.852844000000001,-0.007887,-0.21656199999999998,9.804255,0.018298,0.001434,0.004124,0.000366,0.0021969999999999997,-0.003311,26.0,-4.0359,-3.7094,-48.645,141.50799999999998,1.2646,0.0467,5,21.34825,59.998183999999995,30.360464,0,,0.0,23.21,0.0,2 / 3,775011,2020-01-11 21:55:07:347
NOTHING,0.000793,-0.200546,9.820526,-0.013543000000000001,-0.216953,9.80424,0.014338,0.016427,0.01535,-0.000687,0.004333,-0.003311,26.0,-4.6356,-4.1595,-48.8937,135.237,1.2771,0.0574,5,21.56658,59.998183999999995,30.360464,0,,0.0,23.21,0.0,2 / 3,780011,2020-01-11 21:55:12:347
NOTHING,0.031921,-0.218506,9.862427,-0.005961,-0.21850100000000003,9.804214,0.037917,0.001254,0.001734,-0.000153,0.002731,-0.004379,26.0,-3.2349,-4.0085,-46.9955,149.011,1.28,0.0394,5,24.17539,59.998183999999995,30.360464,0,,0.0,23.21,0.0,2 / 3,785011,2020-01-11 21:55:17:347
NOTHING,0.015166999999999998,-0.228073,9.843277,-0.004746,-0.216018,9.804269999999999,0.019934,-0.011075,-0.005497,-0.000153,0.002731,-0.003311,26.0,-4.2862,-4.5089999999999995,-48.8937,146.4778,1.2625,0.0311,5,25.14398,59.998183999999995,30.360464,0,,0.0,23.21,0.0,2 / 3,790011,2020-01-11 21:55:22:347
NOTHING,-0.002792,-0.170624,9.845673,-0.007295,-0.214454,9.804302,0.004536,0.044788999999999995,-0.0024649999999999997,-0.000687,0.0032649999999999997,-0.003311,26.0,-3.3844,-4.5089999999999995,-48.1949,153.3825,1.2685,0.0449,5,23.27992,59.998183999999995,30.360464,0,,0.0,23.21,0.0,2 / 3,795011,2020-01-11 21:55:27:347
NOTHING,0.016357,-0.21371500000000002,9.821732,-0.011629,-0.21750799999999998,9.804231,0.027993,0.003914,0.01209,-0.000153,0.0032649999999999997,-0.003311,26.0,-4.2847,-4.2587,-48.5458,141.4695,1.2719,0.059000000000000004,5,20.13121,59.998183999999995,30.360464,0,,0.0,23.21,0.0,2 / 3,800011,2020-01-11 21:55:32:347
NOTHING,0.001999,-0.207733,9.852844000000001,-0.009059999999999999,-0.21126999999999999,9.80437,0.011101,0.004525,0.002577,0.000366,0.002731,-0.003311,26.0,-4.1351,-3.9093,-48.4451,141.3046,1.2413,0.0432,5,20.28738,59.998183999999995,30.360464,0,,0.0,23.21,0.0,2 / 3,805011,2020-01-11 21:55:37:347
NOTHING,0.0043950000000000005,-0.210129,9.845673,-0.009249,-0.211844,9.804358,0.013686000000000002,0.002686,-0.0035740000000000004,-0.000153,0.002731,-0.002777,26.0,-4.1351,-4.8584,-47.1954,153.4042,1.2534,0.046,5,30.133000000000003,59.998183999999995,30.360464,0,,0.0,23.21,0.0,2 / 3,810011,2020-01-11 21:55:42:347
NOTHING,-0.002792,-0.212509,9.840881,-0.007848,-0.215013,9.80429,0.00509,0.0034340000000000004,-0.005814,-0.000153,0.0037990000000000003,-0.003311,26.0,-4.5349,-3.2089,-49.1943,128.987,1.2555,0.0373,5,24.71182,59.998183999999995,30.360464,0,,0.0,23.21,0.0,2 / 3,815011,2020-01-11 21:55:47:347
NOTHING,-0.013565,-0.207733,9.826508,-0.012691,-0.21773499999999998,9.804225,-0.000865,0.010154,0.015421,-0.000153,0.0037990000000000003,-0.0038450000000000003,26.0,-4.8859,-5.5099,-48.3459,144.4699,1.2781,0.0572,5,23.04224,59.998183999999995,30.360464,0,,0.0,23.21,0.0,2 / 3,820011,2020-01-11 21:55:52:347
NOTHING,0.021149,-0.208923,9.85524,-0.006640999999999999,-0.214387,9.804304,0.027824,0.006576,2.6000000000000002e-05,-0.000153,0.0032649999999999997,-0.003311,26.0,-3.7857,-3.8589,-48.0942,141.3471,1.2529,0.0452,5,28.608990000000002,59.998183999999995,30.360464,0,,0.0,23.21,0.0,2 / 3,825011,2020-01-11 21:55:57:347
NOTHING,0.017563,-0.208923,9.863632,-0.007944,-0.21464699999999998,9.804297,0.025543,0.0067209999999999995,0.013755000000000002,-0.000153,0.002731,-0.002777,26.0,-3.6865,-4.0588,-48.6954,141.4767,1.271,0.0571,5,19.45589,59.998183999999995,30.360464,0,,0.0,23.21,0.0,2 / 3,830011,2020-01-11 21:56:02:347
NOTHING,0.022354,-0.208923,9.860031,-0.005878,-0.21062399999999998,9.804385,0.028258,0.0026449999999999998,0.01167,-0.000153,0.0032649999999999997,-0.002777,26.0,-3.3356,-5.0095,-48.2941,153.2973,1.2338,0.0409,5,32.79105,59.998183999999995,30.360464,0,,0.0,23.21,0.0,2 / 3,835011,2020-01-11 21:56:07:347
NOTHING,0.022354,-0.202942,9.803772,-0.013281999999999999,-0.21571700000000002,9.804269,0.035629,0.012667,0.0044280000000000005,-0.000153,0.0037990000000000003,-0.0038450000000000003,26.0,-4.7867,-3.8589,-48.645,135.0385,1.2713,0.0926,5,21.700960000000002,59.998183999999995,30.360464,0,,0.0,23.21,0.0,2 / 3,840011,2020-01-11 21:56:12:347
NOTHING,0.015166999999999998,-0.22927899999999998,9.836089999999999,-0.009602,-0.215542,9.804276,0.02481,-0.012827000000000002,-0.009548000000000001,-0.000153,0.002731,-0.003311,26.0,-4.2847,-4.01,-47.7447,141.3722,1.2628,0.0487,5,28.302459999999996,59.998183999999995,30.360464,0,,0.0,23.21,0.0,2 / 3,845011,2020-01-11 21:56:17:347
NOTHING,-0.005188,-0.258011,9.850464,-0.005913,-0.21654600000000002,9.804257000000002,0.000753,-0.040458999999999995,0.000642,-0.000153,0.0021969999999999997,-0.0022429999999999998,26.0,-4.2847,-5.0079,-48.996,149.1637,1.2505,0.0301,5,31.19241,59.998183999999995,30.360464,0,,0.0,23.21,0.0,2 / 3,850011,2020-01-11 21:56:22:347
NOTHING,0.021149,-0.208923,9.852844000000001,-0.00451,-0.212946,9.804337,0.02568,0.0050100000000000006,0.003075,-0.000153,0.0032649999999999997,-0.003311,26.0,-4.1855,-4.5089999999999995,-48.6938,146.4746,1.2543,0.0262,5,21.492420000000003,59.998183999999995,30.360464,0,,0.0,23.21,0.0,2 / 3,855011,2020-01-11 21:56:27:347
NOTHING,0.00798,-0.210129,9.814544999999999,-0.013047999999999999,-0.21630500000000003,9.804255,0.021038,0.006323,0.0036450000000000002,-0.000153,0.0037990000000000003,-0.003311,26.0,-4.9347,-4.4098,-48.8434,135.0967,1.2672,0.0764,5,18.01817,59.998183999999995,30.360464,0,,0.0,23.21,0.0,2 / 3,860011,2020-01-11 21:56:32:347
NOTHING,0.00798,-0.2173,9.85405,-0.006768000000000001,-0.214067,9.804312,0.014784,-0.002116,-0.001469,-0.000153,0.0032649999999999997,-0.003311,26.0,-3.7354,-3.2089,-48.2437,135.095,1.2532,0.0425,5,20.33914,59.998183999999995,30.360464,0,,0.0,23.21,0.0,2 / 3,865012,2020-01-11 21:56:37:348
NOTHING,0.003189,-0.219696,9.860031,-0.010273000000000001,-0.213658,9.804317,0.013505000000000001,-0.00515,0.014937,-0.000153,0.002731,-0.003311,26.0,-4.1367,-3.5599,-46.7941,141.0822,1.2466,0.0663,5,21.31864,59.998183999999995,30.360464,0,,0.0,23.21,0.0,2 / 3,870013,2020-01-11 21:56:42:349
NOTHING,0.011581000000000001,-0.222092,9.845673,-0.004947999999999999,-0.21636999999999998,9.804262,0.016552,-0.004705,-0.00462,-0.000153,0.002731,-0.003311,26.0,-3.5858,-4.4083,-48.5947,141.6,1.2583,0.0262,5,22.38823,59.998183999999995,30.360464,0,,0.0,23.21,0.0,2 / 3,875011,2020-01-11 21:56:47:347
NOTHING,-0.0015869999999999999,-0.202942,9.804962,-0.013616,-0.21797800000000003,9.804217,0.012034999999999999,0.015144,-0.004122,-0.000153,0.002731,-0.003311,26.0,-3.537,-4.8096,-47.8439,146.2867,1.2704,0.0543,5,23.350179999999998,59.998183999999995,30.360464,0,,0.0,23.21,0.0,2 / 3,880011,2020-01-11 21:56:52:347
NOTHING,0.006790000000000001,-0.212509,9.851654,-0.007063,-0.21288600000000002,9.804338000000001,0.013890000000000001,0.001497,-0.004279,-0.000153,0.0032649999999999997,-0.003311,26.0,-3.4851,-3.7582,-47.4945,148.8214,1.244,0.0455,5,17.90138,59.998183999999995,30.360464,0,,0.0,23.21,0.0,2 / 3,885011,2020-01-11 21:56:57:347
NOTHING,0.030731,-0.208923,9.861237,-0.004873,-0.21169899999999997,9.804364,0.035628,0.003817,0.008656,-0.000687,0.0032649999999999997,-0.003311,26.0,-2.3361,-5.159,-48.3948,148.9467,1.2414,0.0407,5,21.74559,59.998183999999995,30.360464,0,,0.0,23.21,0.0,2 / 3,890011,2020-01-11 21:57:02:347
NOTHING,0.010376,-0.219696,9.846863,-0.00563,-0.21416300000000002,9.804310000000001,0.016031999999999998,-0.0045520000000000005,-0.00238,0.000366,0.0032649999999999997,-0.003311,26.0,-3.8361,-4.9088,-47.345,146.2187,1.2429999999999999,0.0318,5,22.74266,59.998183999999995,30.360464,0,,0.0,23.21,0.0,2 / 3,895011,2020-01-11 21:57:07:347
NOTHING,-0.000397,-0.202942,9.804962,-0.01411,-0.214241,9.804299,0.013719,0.011393,-0.003618,-0.000153,0.0032649999999999997,-0.003311,26.0,-4.5853,-5.1102,-48.3444,140.1294,1.2696,0.0757,5,23.69582,59.998183999999995,30.360464,0,,0.0,23.21,0.0,2 / 3,900012,2020-01-11 21:57:12:348
NOTHING,0.006790000000000001,-0.21371500000000002,9.85405,-0.00421,-0.212996,9.804337,0.011022,0.00038700000000000003,-0.001173,0.000366,0.0021969999999999997,-0.003311,26.0,-3.6362,-3.8589,-48.645,141.5113,1.2463,0.0317,5,18.268279999999997,59.998183999999995,30.360464,0,,0.0,23.21,0.0,2 / 3,905011,2020-01-11 21:57:17:347
NOTHING,0.015166999999999998,-0.22329699999999997,9.836089999999999,-0.007351000000000001,-0.21447800000000003,9.804300999999999,0.022549,-0.007934,-0.00867,-0.000153,0.0032649999999999997,-0.002777,26.0,-3.9856,-4.4098,-48.0942,141.3612,1.2532,0.043,5,23.203570000000003,59.998183999999995,30.360464,0,,0.0,23.21,0.0,2 / 3,910011,2020-01-11 21:57:22:347
NOTHING,0.0055850000000000006,-0.23406999999999997,9.852844000000001,-0.008929000000000001,-0.214998,9.80429,0.014555000000000002,-0.018081,0.0033539999999999998,-0.000153,0.0032649999999999997,-0.0038450000000000003,26.0,-4.8859,-4.0085,-48.1949,135.0429,1.2562,0.0522,5,21.5607,59.998183999999995,30.360464,0,,0.0,23.21,0.0,2 / 3,915011,2020-01-11 21:57:27:347
NOTHING,0.010376,-0.211319,9.804962,-0.011569,-0.217942,9.804221,0.021948,0.006670000000000001,-0.0013859999999999999,-0.000687,0.0032649999999999997,-0.003311,26.0,-5.3848,-6.1081,-48.7946,144.4869,1.2734,0.0676,5,21.61585,59.998183999999995,30.360464,0,,0.0,23.21,0.0,2 / 3,920011,2020-01-11 21:57:32:347
NOTHING,0.016357,-0.22090100000000001,9.807358,-0.014461000000000002,-0.21948099999999998,9.804182,0.030827999999999998,-0.001263,-0.003872,-0.000153,0.004333,-0.003311,26.0,-5.3864,-6.6605,-47.5449,147.8643,1.2824,0.0845,5,22.61711,59.998183999999995,30.360464,0,,0.0,23.21,0.0,2 / 3,925011,2020-01-11 21:57:37:347
NOTHING,0.025939999999999998,-0.20413199999999998,9.827713000000001,-0.018425999999999998,-0.225063,9.804049000000001,0.044392,0.021243,0.01006,-0.000687,0.004333,-0.003311,26.0,-4.7852,-5.5588,-48.3444,144.3614,1.3151,0.1077,5,20.82159,59.998183999999995,30.360464,0,,0.0,23.21,0.0,2 / 3,930011,2020-01-11 21:57:42:347
NOTHING,0.0043950000000000005,-0.22090100000000001,9.795395,-0.021572,-0.22419,9.804065,0.025993000000000002,0.003561,-0.020586,-0.000687,0.004868,-0.0038450000000000003,26.0,-4.3854,-6.0593,-47.9446,149.9456,1.31,0.1261,5,26.62586,59.998183999999995,30.360464,0,,0.0,23.21,0.0,2 / 3,935011,2020-01-11 21:57:47:347
NOTHING,0.053466999999999994,-0.219696,9.858841,-0.019887000000000002,-0.225789,9.804030000000001,0.073408,0.006711,0.027935,-0.001221,0.005936,-0.0038450000000000003,26.0,-4.3854,-5.9082,-46.5942,149.9536,1.3261,0.1203,5,34.88635,59.998183999999995,30.360464,0,,0.0,23.21,0.0,2 / 3,940011,2020-01-11 21:57:52:347
NOTHING,0.001999,-0.22090100000000001,9.825317,-0.021893,-0.227652,9.803983,0.011968000000000001,0.002543,-0.004318,-0.001221,0.004868,-0.003311,26.0,-5.0858,-6.0593,-47.9446,144.3191,1.3302,0.1279,5,21.21471,59.998183999999995,30.360464,0,,0.0,23.21,0.0,2 / 3,945010,2020-01-11 21:57:57:346
NOTHING,0.006790000000000001,-0.243637,9.815735,-0.021001,-0.230314,9.803923,0.027841,-0.012773,-0.011608,-0.001221,0.004868,-0.0038450000000000003,26.0,-4.5975,-5.4184,-46.1929,140.0117,1.3457,0.1227,5,30.23276,59.998183999999995,30.360464,0,,0.0,23.21,0.0,2 / 3,950011,2020-01-11 21:58:02:347
NOTHING,0.0043950000000000005,-0.230469,9.858841,-0.021634999999999998,-0.22477800000000003,9.80405,0.026122000000000003,-0.004739,0.013302000000000001,-0.001221,0.0054020000000000006,-0.0038450000000000003,26.0,-3.6865,-4.3091,-47.9446,141.1574,1.3134,0.1264,5,15.958739999999999,59.998183999999995,30.360464,0,,0.0,23.21,0.0,2 / 3,955011,2020-01-11 21:58:07:347
NOTHING,0.0043950000000000005,-0.222092,9.808563000000001,-0.021508000000000003,-0.23054899999999998,9.803916000000001,0.025925,0.008690999999999999,-0.005303,-0.001221,0.005936,-0.003311,26.0,-4.1351,-5.8578,-48.2941,150.0557,1.3471,0.1257,5,20.88796,59.998183999999995,30.360464,0,,0.0,23.21,0.0,2 / 3,960011,2020-01-11 21:58:12:347
NOTHING,-0.011169,-0.20413199999999998,9.832504,-0.023702,-0.23279299999999997,9.803858,0.031725,-0.012816999999999999,0.002456,-0.001221,0.005936,-0.003311,26.0,-3.8849,-4.4098,-46.3943,141.0755,1.3602,0.1385,5,23.01636,59.998183999999995,30.360464,0,,0.0,23.21,0.0,2 / 3,965011,2020-01-11 21:58:17:347
NOTHING,-0.009979,-0.211319,9.825317,-0.02484,-0.23257399999999998,9.803861,0.040057999999999996,-0.003423,0.004077,-0.001755,0.005936,-0.0038450000000000003,26.0,-3.9856,-5.8594,-46.1945,149.8565,1.3589,0.1452,5,19.63326,59.998183999999995,30.360464,0,,0.0,23.21,0.0,2 / 3,970011,2020-01-11 21:58:22:347
NOTHING,0.013962,-0.228073,9.842072,-0.023602,-0.23102399999999998,9.803901,0.037644,0.003739,0.004724,-0.001221,0.007004000000000001,-0.0038450000000000003,26.0,-4.2358,-5.5588,-45.9442,149.8663,1.3499,0.1379,5,16.44116,59.998183999999995,30.360464,0,,0.0,23.21,0.0,2 / 3,975011,2020-01-11 21:58:27:347
NOTHING,0.010376,-0.222092,9.837296,-0.024024,-0.23253400000000002,9.803864,0.034482,0.011242,-0.000277,-0.001221,0.00647,-0.0038450000000000003,26.0,-4.5853,-5.3085,-46.2952,139.1744,1.3574,0.1537,5,27.035859999999996,59.998183999999995,30.360464,0,,0.0,23.21,0.0,2 / 3,980010,2020-01-11 21:58:32:346
NOTHING,0.001999,-0.236465,9.832504,-0.024659,-0.23158,9.803885000000001,0.02673,-0.004208,-5.3e-05,-0.001221,0.005936,-0.0038450000000000003,26.0,-4.4861,-5.1102,-46.1441,145.9536,1.3577,0.1417,5,27.00862,59.998183999999995,30.360464,0,,0.0,23.21,0.0,2 / 3,985011,2020-01-11 21:58:37:347
NOTHING,0.025939999999999998,-0.24005100000000001,9.843277,-0.018906,-0.229962,9.803935000000001,0.044944,-0.00889,-0.011791,-0.000687,0.005936,-0.0038450000000000003,26.0,-4.7867,-5.159,-46.0449,140.0129,1.3364,0.1147,5,24.66641,59.998183999999995,30.360464,0,,0.0,23.21,0.0,2 / 3,990011,2020-01-11 21:58:42:347
NOTHING,-0.0075840000000000005,-0.224487,9.833694,-0.022934,-0.231744,9.803885000000001,0.015413,0.007889,0.003057,-0.001221,0.005936,-0.0038450000000000003,26.0,-4.0359,-6.0089,-46.7453,149.975,1.3584,0.1346,5,22.96779,59.998183999999995,30.360464,0,,0.0,23.21,0.0,2 / 3,995010,2020-01-11 21:58:47:346
NOTHING,0.003189,-0.21611,9.831299000000001,-0.021011000000000002,-0.228604,9.803963000000001,0.024263999999999997,0.013196000000000001,-0.0027660000000000002,-0.001221,0.005936,-0.0038450000000000003,26.0,-3.7857,-5.0079,-46.2952,145.9754,1.3358,0.1228,5,27.02982,59.998183999999995,30.360464,0,,0.0,23.21,0.0,2 / 3,1000011,2020-01-11 21:58:52:347
NOTHING,-0.002792,-0.231674,9.866013,-0.019137,-0.227042,9.804003,0.016475999999999998,-0.0030800000000000003,-0.005033,-0.000687,0.0054020000000000006,-0.003311,26.0,-3.0853,-4.6097,-47.0444,153.0716,1.3266,0.1118,5,22.604039999999998,59.998183999999995,30.360464,0,,0.0,23.21,0.0,2 / 3,1005011,2020-01-11 21:58:57:347
NOTHING,0.001999,-0.21611,9.85524,-0.015599000000000002,-0.227043,9.804008999999999,0.017677000000000002,0.012079000000000001,0.0017079999999999999,-0.000687,0.004868,-0.003311,26.0,-4.2358,-5.3085,-46.4447,146.1086,1.3266,0.0912,5,31.91794,59.998183999999995,30.360464,0,,0.0,23.21,0.0,3 / 4,1010011,2020-01-11 21:59:02:347
NOTHING,0.02475,-0.231674,9.851654,-0.015235,-0.22654699999999997,9.804022,0.040067,-0.003907,-0.005196,-0.001221,0.004333,-0.003311,26.0,-4.4861,-4.6097,-47.5952,146.2905,1.3237,0.08900000000000001,5,32.06975,59.998183999999995,30.360464,0,,0.0,23.21,0.0,3 / 4,1015011,2020-01-11 21:59:07:347
NOTHING,0.010376,-0.212509,9.804962,-0.020953,-0.228753,9.80396,0.031332,0.016274,-0.000263,-0.001221,0.005936,-0.003311,26.0,-4.8355,-5.2094,-47.5937,140.1713,1.3366,0.1225,5,23.02844,59.998183999999995,30.360464,0,,0.0,23.21,0.0,3 / 4,1020011,2020-01-11 21:59:12:347
NOTHING,-0.0039829999999999996,-0.228073,9.844467,-0.021588999999999997,-0.226135,9.804019,0.017712000000000002,-0.000837,-0.007312999999999999,-0.001221,0.005936,-0.003311,26.0,-3.035,-5.3085,-47.1939,152.9671,1.3213,0.1262,5,21.89728,59.998183999999995,30.360464,0,,0.0,23.21,0.0,3 / 4,1025010,2020-01-11 21:59:17:346
NOTHING,0.010376,-0.224487,9.832504,-0.01855,-0.228902,9.803961,0.028960000000000003,0.0048460000000000005,0.010102,-0.001221,0.005936,-0.0038450000000000003,26.0,-4.7363,-5.6595,-46.343999999999994,144.2712,1.3375,0.1084,5,22.07245,59.998183999999995,30.360464,0,,0.0,23.21,0.0,3 / 4,1030010,2020-01-11 21:59:22:346
NOTHING,0.018753,-0.226883,9.851654,-0.016156,-0.22678099999999998,9.804014,0.035005,0.001236,-0.010181,-0.001221,0.005936,-0.0038450000000000003,26.0,-2.9846,-4.7592,-46.4432,153.0984,1.3251,0.0944,5,22.26616,59.998183999999995,30.360464,0,,0.0,23.21,0.0,3 / 4,1035010,2020-01-11 21:59:27:346
NOTHING,-0.002792,-0.222092,9.819336,-0.020853999999999998,-0.22838699999999998,9.803968,0.018098,0.006695,-0.001795,-0.001221,0.0054020000000000006,-0.0038450000000000003,26.0,-3.6865,-5.7587,-47.2443,149.97,1.3345,0.1219,5,17.536189999999998,59.998183999999995,30.360464,0,,0.0,23.21,0.0,3 / 4,1040011,2020-01-11 21:59:32:347
NOTHING,0.0055850000000000006,-0.225677,9.873199000000001,-0.015074,-0.22538200000000003,9.804049000000001,0.020762,0.001239,0.002411,-0.001221,0.004333,-0.003311,26.0,-3.2349,-5.2094,-47.5937,153.2629,1.3169,0.0881,5,23.25217,59.998183999999995,30.360464,0,,0.0,23.21,0.0,3 / 23,1045011,2020-01-11 21:59:37:347
NOTHING,0.011581000000000001,-0.21611,9.85405,-0.016316999999999998,-0.224593,9.804065,0.027992000000000003,0.009772,-0.0063159999999999996,-0.001221,0.004868,-0.0038450000000000003,26.0,-3.5858,-4.1092,-47.0947,141.2161,1.3123,0.0954,5,22.70906,59.998183999999995,30.360464,0,,0.0,23.21,0.0,5 / 23,1050011,2020-01-11 21:59:42:347
NOTHING,-0.002792,-0.21611,9.863632,-0.014028,-0.221282,9.804144,0.011313,0.0063869999999999994,0.0056240000000000005,-0.000687,0.004333,-0.003311,26.0,-2.8839,-5.2094,-46.8445,153.1507,1.2930000000000001,0.08199999999999999,5,31.91655,59.998183999999995,30.360464,0,,0.0,23.21,0.0,5 / 23,1055011,2020-01-11 21:59:47:347
NOTHING,0.006790000000000001,-0.22329699999999997,9.816939999999999,-0.016651,-0.22619299999999998,9.804028,0.023463,0.003193,4.2e-05,-0.001221,0.004868,-0.003311,26.0,-3.8864,-4.8584,-47.4945,146.1487,1.3217,0.0973,5,21.16902,59.998183999999995,30.360464,0,,0.0,23.21,0.0,6 / 30,1060011,2020-01-11 21:59:52:347
NOTHING,-0.008773999999999999,-0.2173,9.861237,-0.013846,-0.22348200000000001,9.804094000000001,0.005152,0.00748,0.000162,-0.000687,0.0037990000000000003,-0.003311,26.0,-3.5355,-4.1092,-47.8943,141.3839,1.3058,0.0809,5,32.80368,59.998183999999995,30.360464,0,,0.0,23.21,0.0,6 / 30,1065011,2020-01-11 21:59:57:347
NOTHING,0.010376,-0.212509,9.857635,-0.012176000000000001,-0.21872600000000003,9.804203,0.022616999999999998,0.007384999999999999,0.001086,-0.000687,0.004333,-0.003311,26.0,-3.7354,-4.6097,-48.7946,146.2612,1.2778,0.0799,5,20.852829999999997,59.997730000000004,30.360616999999998,-1,,0.0,172.93798999999999,,6 / 30,1070011,2020-01-11 22:00:02:347
NOTHING,0.000793,-0.224487,9.846863,-0.013586,-0.222836,9.804109,0.014447,-0.000535,-0.006351,-0.000153,0.004333,-0.003311,26.0,-3.035,-5.0095,-46.8445,153.0869,1.2915,0.0916,5,32.65286,59.997730000000004,30.360616999999998,-1,,0.0,172.93798999999999,,6 / 30,1075011,2020-01-11 22:00:07:347
NOTHING,0.006790000000000001,-0.228073,9.804962,-0.017528,-0.22130999999999998,9.804136999999999,0.024319,-0.006753,0.000371,-0.000153,0.004868,-0.0038450000000000003,26.0,-4.985,-5.8594,-47.8439,144.2948,1.2879,0.1032,5,25.523770000000003,59.997730000000004,30.360616999999998,-1,,0.0,172.93798999999999,,6 / 30,1080011,2020-01-11 22:00:12:347
NOTHING,0.021149,-0.225677,9.868408,-0.012473,-0.219813,9.804178,0.033694,-0.0046,0.007855,-0.000687,0.0037990000000000003,-0.003311,26.0,-2.3346,-3.8086,-47.0444,157.7893,1.2815,0.0756,5,22.5529,59.997730000000004,30.360616999999998,-1,,0.0,172.93798999999999,,6 / 30,1085011,2020-01-11 22:00:17:347
NOTHING,-0.0075840000000000005,-0.207733,9.852844000000001,-0.013572,-0.218323,9.804211,0.006057,0.011681,-0.000376,-0.000153,0.004333,-0.003311,26.0,-3.2852,-5.0583,-47.644,153.2435,1.2859,0.0756,5,19.36919,59.997730000000004,30.360616999999998,-1,,0.0,172.93798999999999,,6 / 30,1090012,2020-01-11 22:00:22:348
NOTHING,0.010376,-0.230469,9.850464,-0.011116,-0.21956399999999998,9.804186999999999,0.021544999999999998,-0.009873999999999999,0.00026000000000000003,-0.000153,0.0037990000000000003,-0.003311,26.0,-2.6352,-4.01,-47.6456,148.9213,1.2736,0.0637,5,22.54299,59.997730000000004,30.360616999999998,-1,,0.0,172.93798999999999,,6 / 30,1095011,2020-01-11 22:00:27:347
NOTHING,0.019958,-0.208923,9.813339,-0.018216999999999997,-0.218687,9.804194,0.038186000000000005,0.009893,0.003343,-0.000687,0.004333,-0.0038450000000000003,26.0,-5.0354,-3.9581,-48.2452,140.8862,1.2752,0.1431,5,23.34241,59.997730000000004,30.360616999999998,-1,,0.0,172.93798999999999,,6 / 30,1100011,2020-01-11 22:00:32:347
NOTHING,-0.000397,-0.25561500000000004,9.857635,-0.019952,-0.220797,9.804144,0.019679,-0.033444,-0.007533,-0.000153,0.0054020000000000006,-0.0038450000000000003,26.0,-3.9856,-3.5599,-48.1949,141.1067,1.2901,0.1166,5,42.59854,59.997730000000004,30.360616999999998,-1,,0.0,172.93798999999999,,6 / 30,1105013,2020-01-11 22:00:37:349
NOTHING,0.003189,-0.20652800000000002,9.85524,-0.009639,-0.21547399999999997,9.804277,0.01288,0.010095,-0.001279,-0.000687,0.0032649999999999997,-0.003311,26.0,-3.9368,-3.1082,-48.1934,135.0472,1.2590000000000001,0.0563,5,37.75482,59.997730000000004,30.360616999999998,-1,,0.0,172.93798999999999,,6 / 30,1110013,2020-01-11 22:00:42:349
